logAge,Mass,Umag,Bmag,Vmag,Rmag,Imag,B-V,V-I
9.4,1.607,2.498,0.586,-0.98,-1.972,-2.966,1.5659999999999998,1.9860000000000002
9.4,1.607,2.531,0.67,-0.878,-1.971,-3.161,1.548,2.283
9.4,1.606,2.555,0.95,-0.517,-1.839,-3.369,1.467,2.8520000000000003
9.4,1.606,2.568,1.4,0.049,-1.582,-3.393,1.351,3.4419999999999997
9.4,1.605,2.583,1.829,0.605,-1.299,-3.274,1.224,3.879
9.4,1.604,2.581,2.026,0.857,-1.168,-3.207,1.1689999999999998,4.064
9.4,1.604,2.587,2.134,0.994,-1.093,-3.162,1.14,4.156
9.4,1.603,2.55,2.045,0.887,-1.177,-3.235,1.158,4.122
9.4,1.603,2.594,1.436,0.09,-1.543,-3.355,1.3459999999999999,3.445
9.4,1.603,2.586,0.992,-0.47,-1.793,-3.325,1.462,2.8550000000000004
9.4,1.602,2.555,0.675,-0.879,-1.926,-3.03,1.554,2.151
9.4,1.602,2.558,0.683,-0.869,-1.926,-3.05,1.552,2.181
9.4,1.602,2.577,0.81,-0.706,-1.884,-3.221,1.516,2.515
9.4,1.601,2.591,1.165,-0.25,-1.697,-3.362,1.415,3.112
9.4,1.601,2.601,1.685,0.413,-1.381,-3.293,1.272,3.706
9.4,1.6,2.599,2.056,0.892,-1.138,-3.178,1.1640000000000001,4.07
9.4,1.599,2.599,2.236,1.112,-1.02,-3.11,1.124,4.2219999999999995
9.4,1.598,2.6,2.31,1.196,-0.973,-3.078,1.114,4.274
9.4,1.598,2.562,2.213,1.086,-1.062,-3.158,1.127,4.244
9.4,1.597,2.604,1.623,0.33,-1.42,-3.307,1.293,3.637
9.4,1.597,2.592,1.111,-0.318,-1.725,-3.346,1.429,3.028
9.4,1.597,2.567,0.709,-0.836,-1.923,-3.105,1.545,2.269
9.4,1.597,2.569,0.724,-0.817,-1.918,-3.122,1.541,2.3049999999999997
9.4,1.596,2.585,0.891,-0.602,-1.843,-3.266,1.4929999999999999,2.664
9.4,1.596,2.599,1.301,-0.081,-1.617,-3.356,1.382,3.275
9.4,1.595,2.614,1.871,0.653,-1.252,-3.228,1.218,3.8810000000000002
9.4,1.594,2.607,2.206,1.078,-1.034,-3.115,1.128,4.1930000000000005
9.4,1.593,2.608,2.372,1.266,-0.929,-3.045,1.1059999999999999,4.311
9.4,1.592,2.609,2.442,1.345,-0.884,-3.014,1.0970000000000002,4.359
9.4,1.591,2.574,2.351,1.241,-0.967,-3.089,1.1099999999999999,4.33
9.4,1.591,2.614,1.805,0.566,-1.296,-3.248,1.2389999999999999,3.814
9.4,1.591,2.599,1.221,-0.18,-1.663,-3.363,1.401,3.183
9.4,1.591,2.57,0.753,-0.78,-1.911,-3.166,1.533,2.386
9.4,1.59,2.572,0.768,-0.76,-1.904,-3.182,1.528,2.4219999999999997
9.4,1.59,2.589,0.961,-0.511,-1.808,-3.308,1.472,2.7969999999999997
9.4,1.589,2.606,1.43,0.08,-1.54,-3.343,1.3499999999999999,3.423
9.4,1.588,2.616,2.001,0.819,-1.166,-3.183,1.182,4.002
9.4,1.587,2.616,2.337,1.225,-0.947,-3.054,1.112,4.279
9.4,1.586,2.617,2.495,1.398,-0.85,-2.988,1.0970000000000002,4.386
9.4,1.585,2.613,2.53,1.417,-0.841,-2.983,1.1129999999999998,4.4
9.4,1.583,2.584,2.474,1.366,-0.891,-3.032,1.108,4.398
9.4,1.583,2.62,1.98,0.791,-1.178,-3.187,1.189,3.9779999999999998
9.4,1.583,2.605,1.372,0.007,-1.574,-3.348,1.3650000000000002,3.355
9.4,1.583,2.575,0.802,-0.716,-1.895,-3.23,1.518,2.5140000000000002
9.4,1.582,2.577,0.823,-0.69,-1.885,-3.244,1.513,2.5540000000000003
9.4,1.582,2.593,1.057,-0.389,-1.757,-3.337,1.446,2.9480000000000004
9.4,1.581,2.614,1.588,0.28,-1.44,-3.31,1.308,3.59
9.4,1.58,2.622,2.153,1.01,-1.063,-3.125,1.143,4.135
9.4,1.579,2.626,2.484,1.391,-0.848,-2.983,1.093,4.3740000000000006
9.4,1.578,2.618,2.576,1.445,-0.822,-2.968,1.131,4.413
9.4,1.576,2.616,2.616,1.466,-0.811,-2.96,1.1500000000000001,4.426
9.4,1.574,2.593,2.576,1.429,-0.85,-2.999,1.147,4.428
9.4,1.574,2.626,2.177,1.04,-1.045,-3.113,1.137,4.1530000000000005
9.4,1.574,2.616,1.566,0.25,-1.455,-3.315,1.316,3.565
9.4,1.574,2.581,0.891,-0.601,-1.851,-3.285,1.492,2.684
9.4,1.573,2.584,0.917,-0.568,-1.837,-3.297,1.4849999999999999,2.729
9.4,1.572,2.603,1.19,-0.222,-1.681,-3.359,1.412,3.137
9.4,1.571,2.629,1.804,0.561,-1.29,-3.236,1.2429999999999999,3.797
9.4,1.57,2.635,2.331,1.217,-0.941,-3.042,1.1139999999999999,4.259
9.4,1.568,2.632,2.586,1.459,-0.806,-2.951,1.1269999999999998,4.41
9.4,1.566,2.627,2.674,1.503,-0.784,-2.937,1.171,4.4399999999999995
9.4,1.564,2.625,2.704,1.514,-0.781,-2.94,1.1900000000000002,4.454
9.4,1.562,2.605,2.671,1.483,-0.814,-2.972,1.1879999999999997,4.455
9.4,1.562,2.645,2.395,1.289,-0.896,-3.008,1.106,4.297
9.4,1.562,2.637,1.825,0.586,-1.273,-3.223,1.2389999999999999,3.8089999999999997
9.4,1.561,2.595,1.007,-0.454,-1.786,-3.328,1.4609999999999999,2.8739999999999997
9.4,1.56,2.598,1.04,-0.412,-1.766,-3.331,1.452,2.919
9.4,1.559,2.62,1.376,0.008,-1.567,-3.336,1.3679999999999999,3.344
9.4,1.558,2.646,2.016,0.831,-1.143,-3.154,1.185,3.985
9.4,1.556,2.657,2.52,1.43,-0.809,-2.943,1.09,4.373
9.4,1.554,2.647,2.692,1.525,-0.76,-2.912,1.1670000000000003,4.436999999999999
9.4,1.552,2.642,2.757,1.548,-0.755,-2.919,1.209,4.4670000000000005
9.4,1.549,2.644,2.789,1.559,-0.75,-2.919,1.2300000000000002,4.478
9.4,1.547,2.621,2.746,1.522,-0.788,-2.956,1.224,4.478
9.4,1.546,2.665,2.571,1.466,-0.784,-2.924,1.1050000000000002,4.39
9.4,1.546,2.656,2.042,0.861,-1.122,-3.138,1.1809999999999998,3.9989999999999997
9.4,1.545,2.611,1.141,-0.287,-1.706,-3.34,1.428,3.053
9.4,1.544,2.615,1.177,-0.242,-1.684,-3.343,1.419,3.101
9.4,1.543,2.64,1.561,0.237,-1.449,-3.298,1.3239999999999998,3.535
9.4,1.541,2.664,2.202,1.063,-1.011,-3.074,1.139,4.137
9.4,1.539,2.672,2.624,1.501,-0.76,-2.903,1.1230000000000002,4.404
9.4,1.537,2.662,2.772,1.569,-0.73,-2.893,1.2029999999999998,4.462
9.4,1.534,2.663,2.837,1.592,-0.725,-2.899,1.245,4.491
9.4,1.531,2.664,2.861,1.6,-0.724,-2.906,1.2610000000000001,4.506
9.4,1.527,2.642,2.818,1.562,-0.762,-2.94,1.256,4.502
9.4,1.527,2.681,2.691,1.543,-0.73,-2.878,1.148,4.421
9.4,1.527,2.677,2.25,1.12,-0.974,-3.047,1.13,4.167
9.4,1.526,2.631,1.291,-0.103,-1.614,-3.335,1.394,3.2319999999999998
9.4,1.525,2.635,1.336,-0.046,-1.586,-3.328,1.3820000000000001,3.282
9.4,1.523,2.663,1.772,0.507,-1.3,-3.22,1.2650000000000001,3.7270000000000003
9.4,1.521,2.687,2.377,1.265,-0.887,-2.985,1.1119999999999999,4.25
9.4,1.518,2.691,2.727,1.568,-0.711,-2.861,1.1589999999999998,4.429
9.4,1.515,2.685,2.852,1.613,-0.699,-2.871,1.2389999999999999,4.484
9.4,1.511,2.681,2.901,1.628,-0.703,-2.89,1.273,4.518
9.4,1.507,2.68,2.922,1.634,-0.703,-2.896,1.2880000000000003,4.529999999999999
9.4,1.502,2.662,2.885,1.601,-0.736,-2.927,1.2839999999999998,4.5280000000000005
9.4,1.502,2.695,2.783,1.595,-0.699,-2.857,1.188,4.452
9.4,1.501,2.698,2.426,1.319,-0.853,-2.96,1.1070000000000002,4.279
9.4,1.5,2.646,1.44,0.081,-1.525,-3.316,1.359,3.397
9.4,1.498,2.651,1.49,0.142,-1.493,-3.307,1.348,3.449
9.4,1.496,2.685,1.97,0.76,-1.162,-3.147,1.21,3.907
9.4,1.493,2.711,2.546,1.454,-0.77,-2.898,1.0919999999999999,4.352
9.4,1.49,2.706,2.807,1.612,-0.683,-2.843,1.1949999999999998,4.455
9.4,1.486,2.705,2.922,1.652,-0.676,-2.862,1.2700000000000002,4.514
9.4,1.481,2.7,2.968,1.667,-0.68,-2.881,1.301,4.548
9.4,1.475,2.703,2.99,1.681,-0.679,-2.891,1.3090000000000002,4.572
9.4,1.469,2.696,2.971,1.657,-0.702,-2.912,1.314,4.569
9.4,1.469,2.722,2.894,1.654,-0.659,-2.831,1.2400000000000002,4.484999999999999
9.4,1.468,2.729,2.628,1.528,-0.72,-2.858,1.1,4.386
9.4,1.467,2.676,1.659,0.353,-1.379,-3.255,1.306,3.6079999999999997
9.4,1.464,2.682,1.722,0.434,-1.333,-3.23,1.288,3.664
9.4,1.461,2.712,2.183,1.025,-1.011,-3.055,1.158,4.08
9.4,1.457,2.739,2.691,1.57,-0.69,-2.833,1.1209999999999998,4.4030000000000005
9.4,1.452,2.74,2.914,1.674,-0.639,-2.811,1.2400000000000002,4.484999999999999
9.4,1.446,2.728,3.003,1.704,-0.643,-2.847,1.2990000000000002,4.551
9.4,1.44,2.753,3.069,1.747,-0.635,-2.864,1.3219999999999998,4.611
9.4,1.432,2.796,3.126,1.787,-0.615,-2.858,1.339,4.645
9.4,1.424,2.794,3.114,1.77,-0.633,-2.875,1.3439999999999999,4.645
9.4,1.423,2.757,3.006,1.72,-0.615,-2.808,1.2859999999999998,4.528
9.4,1.422,2.769,2.793,1.641,-0.635,-2.784,1.1520000000000001,4.425
9.4,1.419,2.728,1.957,0.729,-1.161,-3.128,1.2280000000000002,3.857
9.4,1.416,2.735,2.022,0.811,-1.114,-3.101,1.2109999999999999,3.912
9.4,1.411,2.763,2.448,1.334,-0.816,-2.914,1.1139999999999999,4.248
9.4,1.405,2.784,2.849,1.677,-0.608,-2.761,1.1720000000000002,4.438000000000001
9.4,1.398,2.784,3.03,1.748,-0.585,-2.776,1.2819999999999998,4.524
9.4,1.389,2.808,3.14,1.815,-0.575,-2.811,1.3250000000000002,4.6259999999999994
9.4,1.38,2.892,3.242,1.898,-0.546,-2.817,1.344,4.715
9.4,1.368,2.959,3.309,1.954,-0.52,-2.809,1.3550000000000002,4.763
9.4,1.356,2.98,3.318,1.953,-0.526,-2.816,1.365,4.769
9.4,1.356,2.821,3.148,1.833,-0.546,-2.776,1.3150000000000002,4.609
9.4,1.353,2.83,2.973,1.757,-0.545,-2.711,1.216,4.468
9.4,1.35,2.797,2.281,1.126,-0.918,-2.966,1.1550000000000002,4.0920000000000005
9.4,1.344,2.806,2.351,1.213,-0.866,-2.932,1.138,4.145
9.4,1.337,2.843,2.751,1.649,-0.599,-2.737,1.1019999999999999,4.386
9.4,1.328,2.857,3.033,1.798,-0.511,-2.683,1.2349999999999999,4.481
9.4,1.317,2.85,3.177,1.869,-0.504,-2.731,1.308,4.6
9.4,1.304,3.004,3.37,2.025,-0.451,-2.743,1.3450000000000002,4.768
9.4,1.29,3.203,3.543,2.17,-0.387,-2.725,1.3730000000000002,4.895
9.4,1.273,3.368,3.676,2.282,-0.329,-2.694,1.3940000000000001,4.976
9.4,1.255,3.506,3.767,2.342,-0.296,-2.67,1.4249999999999998,5.0120000000000005
9.4,1.254,3.062,3.437,2.094,-0.393,-2.694,1.343,4.788
9.4,1.25,2.923,3.193,1.906,-0.428,-2.623,1.2870000000000001,4.529
9.4,1.244,2.921,2.739,1.646,-0.567,-2.692,1.093,4.338
9.4,1.234,2.938,2.818,1.728,-0.512,-2.647,1.09,4.375
9.4,1.221,2.965,3.071,1.882,-0.408,-2.567,1.1890000000000003,4.449
9.4,1.205,2.952,3.271,1.984,-0.37,-2.584,1.287,4.568
9.4,1.185,3.15,3.553,2.232,-0.282,-2.602,1.3209999999999997,4.834
9.4,1.163,3.631,3.958,2.603,-0.116,-2.538,1.355,5.141
9.4,1.137,4.01,4.24,2.834,-0.01,-2.481,1.4060000000000001,5.3149999999999995
9.4,1.109,4.982,4.868,3.26,0.25,-2.276,1.6080000000000005,5.536
9.4,1.078,4.808,4.594,2.876,0.033,-2.408,1.7180000000000004,5.284
9.4,1.076,3.903,4.192,2.824,0.019,-2.439,1.3680000000000003,5.263
9.4,1.07,3.175,3.585,2.272,-0.194,-2.486,1.3130000000000002,4.758
9.4,1.059,3.076,3.116,1.95,-0.334,-2.485,1.1660000000000001,4.435
9.4,1.043,3.081,3.137,1.96,-0.33,-2.486,1.177,4.446
9.4,1.021,3.119,3.358,2.077,-0.256,-2.447,1.2810000000000001,4.524
9.4,0.995,3.272,3.667,2.335,-0.152,-2.454,1.3319999999999999,4.789
9.4,0.964,4.007,4.281,2.897,0.097,-2.358,1.384,5.255
9.6,0.45,13.65,12.36,10.943,9.783,8.419,1.4169999999999998,2.523999999999999
9.6,0.475,13.343,12.062,10.661,9.532,8.207,1.4009999999999998,2.453999999999999
9.6,0.5,13.052,11.774,10.387,9.285,7.998,1.3869999999999987,2.3890000000000002
9.6,0.527,12.703,11.419,10.045,8.98,7.748,1.3740000000000006,2.2969999999999997
9.6,0.55,12.435,11.138,9.771,8.732,7.55,1.366999999999999,2.221000000000001
9.6,0.564,12.248,10.937,9.571,8.554,7.417,1.3659999999999997,2.154
9.6,0.6,11.803,10.451,9.089,8.118,7.095,1.362,1.9940000000000007
9.6,0.625,11.466,10.076,8.726,7.79,6.863,1.3499999999999996,1.8630000000000004
9.6,0.65,11.147,9.722,8.396,7.491,6.647,1.3259999999999987,1.7490000000000006
9.6,0.683,10.675,9.224,7.946,7.087,6.361,1.2780000000000005,1.585
9.6,0.7,10.42,8.975,7.73,6.895,6.225,1.2449999999999992,1.5050000000000008
9.6,0.744,9.505,8.25,7.129,6.387,5.855,1.1210000000000004,1.2739999999999991
9.6,0.75,9.386,8.164,7.06,6.331,5.81,1.104,1.25
9.6,0.797,8.625,7.605,6.595,5.943,5.476,1.0100000000000007,1.1189999999999998
9.6,0.8,8.582,7.574,6.569,5.921,5.457,1.005,1.112
9.6,0.837,8.023,7.168,6.23,5.638,5.206,0.9379999999999997,1.024
9.6,0.85,7.841,7.037,6.119,5.544,5.122,0.9180000000000001,0.9969999999999999
9.6,0.892,7.269,6.622,5.767,5.243,4.849,0.8549999999999995,0.9180000000000001
9.6,0.899,7.176,6.554,5.71,5.193,4.804,0.8440000000000003,0.9059999999999997
9.6,0.926,6.856,6.318,5.508,5.017,4.642,0.8099999999999996,0.8659999999999997
9.6,0.949,6.577,6.109,5.33,4.86,4.499,0.7789999999999999,0.8310000000000004
9.6,0.95,6.569,6.102,5.325,4.856,4.494,0.7770000000000001,0.8310000000000004
9.6,0.974,6.299,5.905,5.156,4.708,4.358,0.7490000000000006,0.798
9.6,0.994,6.072,5.735,5.01,4.579,4.239,0.7250000000000005,0.7709999999999999
9.6,1.0,6.014,5.691,4.973,4.546,4.208,0.718,0.7649999999999997
9.6,1.017,5.831,5.55,4.851,4.437,4.105,0.6989999999999998,0.7459999999999996
9.6,1.035,5.649,5.405,4.725,4.324,4.0,0.6800000000000006,0.7249999999999996
9.6,1.049,5.516,5.297,4.632,4.239,3.92,0.665,0.7119999999999997
9.6,1.052,5.49,5.276,4.613,4.222,3.904,0.6629999999999994,0.7090000000000005
9.6,1.072,5.309,5.126,4.482,4.102,3.792,0.6440000000000001,0.6900000000000004
9.6,1.09,5.148,4.99,4.363,3.992,3.688,0.6269999999999998,0.6750000000000003
9.6,1.099,5.07,4.923,4.304,3.938,3.637,0.6189999999999998,0.6670000000000003
9.6,1.111,4.97,4.837,4.227,3.866,3.569,0.6099999999999994,0.6580000000000004
9.6,1.127,4.844,4.725,4.126,3.772,3.478,0.5989999999999993,0.6480000000000001
9.6,1.143,4.735,4.625,4.035,3.686,3.395,0.5899999999999999,0.6400000000000001
9.6,1.149,4.696,4.59,4.002,3.654,3.365,0.5880000000000001,0.6369999999999996
9.6,1.158,4.64,4.536,3.952,3.606,3.317,0.5839999999999996,0.6349999999999998
9.6,1.171,4.571,4.469,3.887,3.541,3.254,0.5820000000000003,0.633
9.6,1.181,4.52,4.418,3.836,3.491,3.203,0.5820000000000003,0.633
9.6,1.191,4.481,4.376,3.793,3.448,3.16,0.5830000000000002,0.633
9.6,1.199,4.452,4.345,3.761,3.414,3.126,0.5839999999999996,0.6350000000000002
9.6,1.2,4.45,4.343,3.758,3.412,3.123,0.585,0.6349999999999998
9.6,1.249,4.099,4.002,3.433,3.095,2.811,0.569,0.6219999999999999
9.6,1.251,4.078,3.983,3.416,3.079,2.797,0.5670000000000002,0.6189999999999998
9.6,1.254,3.968,3.887,3.334,3.004,2.727,0.5529999999999999,0.6070000000000002
9.6,1.256,3.892,3.818,3.275,2.95,2.676,0.5430000000000001,0.5989999999999998
9.6,1.256,3.886,3.813,3.27,2.946,2.672,0.5430000000000001,0.5979999999999999
9.6,1.282,3.771,3.673,3.108,2.773,2.491,0.565,0.617
9.6,1.298,3.731,3.606,3.019,2.672,2.381,0.5869999999999997,0.6380000000000003
9.6,1.299,3.73,3.603,3.014,2.667,2.376,0.5890000000000004,0.6379999999999999
9.6,1.304,3.736,3.596,2.996,2.643,2.348,0.6000000000000001,0.6480000000000001
9.6,1.311,3.801,3.618,2.985,2.614,2.306,0.633,0.6789999999999998
9.6,1.316,3.892,3.668,3.004,2.616,2.297,0.6640000000000001,0.7069999999999999
9.6,1.32,4.013,3.742,3.048,2.642,2.311,0.694,0.7370000000000001
9.6,1.322,4.17,3.84,3.111,2.684,2.338,0.7289999999999996,0.7730000000000001
9.6,1.325,4.363,3.956,3.192,2.741,2.381,0.7639999999999998,0.8110000000000004
9.6,1.328,4.632,4.125,3.31,2.827,2.445,0.815,0.8650000000000002
9.6,1.333,4.958,4.31,3.433,2.907,2.497,0.8769999999999998,0.9359999999999999
9.6,1.337,5.052,4.317,3.4,2.848,2.419,0.9170000000000003,0.9809999999999999
9.6,1.337,5.052,4.31,3.39,2.836,2.406,0.9199999999999995,0.984
9.6,1.338,5.04,4.291,3.368,2.811,2.38,0.9230000000000005,0.988
9.6,1.34,4.981,4.205,3.27,2.705,2.268,0.935,1.0020000000000002
9.6,1.343,4.888,4.093,3.148,2.578,2.135,0.9449999999999998,1.0130000000000003
9.6,1.346,4.792,3.983,3.03,2.456,2.01,0.9530000000000003,1.02
9.6,1.348,4.715,3.893,2.934,2.357,1.908,0.9589999999999996,1.0260000000000002
9.6,1.349,4.644,3.81,2.844,2.264,1.812,0.9660000000000002,1.0319999999999998
9.6,1.351,4.572,3.727,2.754,2.171,1.716,0.9729999999999999,1.038
9.6,1.353,4.474,3.612,2.63,2.041,1.583,0.9820000000000002,1.047
9.6,1.355,4.379,3.498,2.505,1.911,1.449,0.9930000000000003,1.0559999999999998
9.6,1.357,4.276,3.372,2.368,1.767,1.3,1.004,1.0679999999999998
9.6,1.359,4.179,3.253,2.236,1.63,1.157,1.017,1.0790000000000002
9.6,1.36,4.091,3.139,2.11,1.496,1.018,1.029,1.0919999999999999
9.6,1.362,4.005,3.026,1.984,1.363,0.879,1.0419999999999998,1.105
9.6,1.363,3.922,2.914,1.859,1.23,0.74,1.0550000000000002,1.119
9.6,1.364,3.84,2.801,1.732,1.095,0.599,1.0690000000000002,1.133
9.6,1.365,3.757,2.684,1.6,0.953,0.449,1.084,1.151
9.6,1.366,3.673,2.562,1.462,0.805,0.293,1.0999999999999999,1.169
9.6,1.367,3.628,2.499,1.39,0.727,0.211,1.1090000000000002,1.1789999999999998
9.6,1.367,3.666,2.564,1.467,0.812,0.302,1.097,1.165
9.6,1.367,3.68,2.588,1.496,0.844,0.336,1.092,1.16
9.6,1.368,3.656,2.552,1.454,0.799,0.288,1.098,1.166
9.6,1.368,3.601,2.47,1.36,0.698,0.181,1.11,1.179
9.6,1.369,3.55,2.39,1.268,0.598,0.075,1.122,1.193
9.6,1.369,3.501,2.312,1.178,0.5,-0.03,1.134,1.208
9.6,1.37,3.467,2.239,1.088,0.4,-0.137,1.1509999999999998,1.225
9.6,1.37,3.436,2.166,0.996,0.298,-0.246,1.17,1.242
9.6,1.37,3.411,2.097,0.908,0.199,-0.352,1.189,1.26
9.6,1.371,3.388,2.029,0.821,0.102,-0.458,1.208,1.279
9.6,1.371,3.366,1.963,0.735,0.005,-0.563,1.2280000000000002,1.298
9.6,1.371,3.345,1.897,0.65,-0.092,-0.669,1.2469999999999999,1.319
9.6,1.371,3.327,1.833,0.566,-0.187,-0.774,1.267,1.3399999999999999
9.6,1.371,3.311,1.771,0.484,-0.28,-0.877,1.287,1.361
9.6,1.372,3.297,1.709,0.403,-0.373,-0.981,1.306,1.384
9.6,1.372,3.262,1.649,0.322,-0.462,-1.081,1.327,1.403
9.6,1.372,3.219,1.589,0.24,-0.55,-1.181,1.349,1.421
9.6,1.372,3.173,1.529,0.159,-0.638,-1.279,1.3699999999999999,1.438
9.6,1.372,3.126,1.469,0.079,-0.724,-1.377,1.3900000000000001,1.456
9.6,1.372,3.076,1.411,0.004,-0.806,-1.472,1.407,1.476
9.6,1.372,3.027,1.352,-0.072,-0.888,-1.566,1.4240000000000002,1.494
9.6,1.372,2.976,1.294,-0.146,-0.97,-1.66,1.44,1.514
9.6,1.372,2.922,1.239,-0.215,-1.045,-1.75,1.4540000000000002,1.535
9.6,1.371,2.868,1.183,-0.283,-1.122,-1.841,1.466,1.558
9.6,1.371,2.839,1.133,-0.348,-1.198,-1.932,1.4809999999999999,1.584
9.6,1.371,2.83,1.093,-0.4,-1.265,-2.022,1.4929999999999999,1.6219999999999999
9.6,1.371,2.824,1.054,-0.452,-1.331,-2.112,1.506,1.6600000000000001
9.6,1.371,2.819,1.017,-0.502,-1.395,-2.201,1.519,1.699
9.6,1.371,2.81,0.986,-0.541,-1.451,-2.286,1.5270000000000001,1.745
9.6,1.37,2.804,0.958,-0.578,-1.504,-2.371,1.536,1.7930000000000001
9.6,1.37,2.8,0.933,-0.613,-1.556,-2.455,1.546,1.842
9.6,1.37,2.789,0.915,-0.634,-1.596,-2.533,1.549,1.899
9.6,1.369,2.781,0.901,-0.651,-1.632,-2.61,1.552,1.9589999999999999
9.6,1.369,2.774,0.889,-0.665,-1.667,-2.687,1.554,2.022
9.6,1.368,2.768,0.891,-0.66,-1.688,-2.758,1.5510000000000002,2.098
9.6,1.368,2.762,0.899,-0.647,-1.709,-2.843,1.546,2.1959999999999997
9.6,1.367,2.757,0.917,-0.622,-1.721,-2.923,1.5390000000000001,2.301
9.6,1.366,2.751,0.951,-0.576,-1.718,-2.994,1.527,2.418
9.6,1.365,2.748,0.988,-0.526,-1.713,-3.062,1.514,2.5359999999999996
9.6,1.364,2.743,1.047,-0.447,-1.69,-3.115,1.494,2.668
9.6,1.363,2.739,1.106,-0.369,-1.666,-3.165,1.475,2.7960000000000003
9.6,1.362,2.736,1.184,-0.268,-1.629,-3.2,1.452,2.9320000000000004
9.6,1.361,2.734,1.275,-0.15,-1.582,-3.228,1.4249999999999998,3.0780000000000003
9.6,1.36,2.734,1.379,-0.019,-1.526,-3.244,1.398,3.225
9.6,1.358,2.735,1.504,0.137,-1.456,-3.237,1.367,3.374
9.6,1.357,2.738,1.636,0.301,-1.38,-3.226,1.335,3.527
9.6,1.355,2.742,1.798,0.512,-1.271,-3.177,1.286,3.689
9.6,1.353,2.75,1.97,0.736,-1.155,-3.122,1.234,3.8579999999999997
9.6,1.351,2.751,2.106,0.911,-1.064,-3.077,1.1949999999999998,3.988
9.6,1.349,2.752,2.252,1.096,-0.967,-3.024,1.1559999999999997,4.12
9.6,1.349,3.083,2.014,0.923,0.285,-0.219,1.0909999999999997,1.1420000000000001
9.6,1.349,3.078,1.995,0.898,0.256,-0.25,1.097,1.1480000000000001
9.6,1.349,3.073,1.986,0.888,0.245,-0.262,1.0979999999999999,1.15
9.6,1.35,3.068,1.985,0.887,0.245,-0.26,1.098,1.147
9.6,1.35,3.063,1.985,0.889,0.249,-0.256,1.096,1.145
9.6,1.35,3.058,1.985,0.891,0.252,-0.252,1.094,1.143
9.6,1.351,3.053,1.985,0.893,0.255,-0.248,1.092,1.141
9.6,1.351,3.049,1.985,0.895,0.258,-0.244,1.09,1.139
9.6,1.352,3.044,1.984,0.897,0.261,-0.241,1.087,1.138
9.6,1.352,3.043,1.984,0.897,0.262,-0.239,1.087,1.1360000000000001
9.6,1.352,3.04,1.984,0.898,0.263,-0.238,1.0859999999999999,1.1360000000000001
9.6,1.352,3.036,1.983,0.898,0.264,-0.236,1.085,1.134
9.6,1.353,3.031,1.982,0.898,0.265,-0.234,1.084,1.1320000000000001
9.6,1.353,3.027,1.98,0.898,0.266,-0.233,1.0819999999999999,1.131
9.6,1.354,3.023,1.979,0.898,0.267,-0.232,1.081,1.1300000000000001
9.6,1.354,3.019,1.978,0.898,0.267,-0.231,1.08,1.129
9.6,1.354,3.019,1.978,0.897,0.267,-0.231,1.081,1.1280000000000001
9.6,1.354,3.015,1.976,0.897,0.267,-0.231,1.079,1.1280000000000001
9.6,1.355,3.011,1.974,0.896,0.267,-0.231,1.0779999999999998,1.127
9.6,1.355,3.007,1.972,0.894,0.265,-0.232,1.0779999999999998,1.1260000000000001
9.6,1.356,3.003,1.969,0.892,0.264,-0.233,1.077,1.125
9.6,1.356,3.0,1.967,0.89,0.262,-0.235,1.077,1.125
9.6,1.357,2.996,1.964,0.887,0.259,-0.238,1.077,1.125
9.6,1.357,2.993,1.96,0.883,0.255,-0.241,1.077,1.124
9.6,1.357,2.993,1.96,0.883,0.255,-0.242,1.077,1.125
9.6,1.357,2.992,1.959,0.882,0.254,-0.243,1.077,1.125
9.6,1.358,2.99,1.956,0.878,0.25,-0.247,1.0779999999999998,1.125
9.6,1.358,2.988,1.951,0.873,0.244,-0.253,1.078,1.126
9.6,1.358,2.986,1.946,0.867,0.237,-0.26,1.079,1.127
9.6,1.359,2.984,1.941,0.859,0.229,-0.27,1.082,1.129
9.6,1.359,2.982,1.934,0.85,0.219,-0.28,1.084,1.13
9.6,1.36,2.98,1.926,0.84,0.207,-0.293,1.0859999999999999,1.133
9.6,1.36,2.978,1.917,0.827,0.192,-0.309,1.09,1.136
9.6,1.361,2.976,1.904,0.81,0.173,-0.33,1.0939999999999999,1.1400000000000001
9.6,1.361,2.973,1.886,0.786,0.144,-0.361,1.0999999999999999,1.147
9.6,1.361,2.97,1.857,0.745,0.096,-0.413,1.112,1.158
9.6,1.362,2.963,1.8,0.665,0.005,-0.514,1.135,1.179
9.6,1.362,2.963,1.756,0.603,-0.069,-0.594,1.153,1.197
9.6,1.362,2.962,1.713,0.542,-0.14,-0.673,1.171,1.215
9.6,1.362,2.961,1.67,0.481,-0.212,-0.752,1.189,1.233
9.6,1.362,2.96,1.631,0.427,-0.276,-0.822,1.204,1.2489999999999999
9.6,1.362,2.961,1.586,0.363,-0.352,-0.907,1.223,1.27
9.6,1.362,2.962,1.538,0.293,-0.434,-0.999,1.245,1.292
9.6,1.362,2.963,1.49,0.224,-0.516,-1.089,1.266,1.313
9.6,1.362,2.962,1.476,0.204,-0.539,-1.116,1.272,1.32
9.6,1.362,2.962,1.475,0.203,-0.54,-1.117,1.272,1.32
9.6,1.362,2.961,1.472,0.198,-0.546,-1.124,1.274,1.322
9.6,1.362,2.937,1.42,0.12,-0.633,-1.221,1.2999999999999998,1.3410000000000002
